"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"THBS1",22.5829370298704,1.5580542904342,0.415937395691083,3.74588653623096,0.000179757829706459,0.00904212876152748
"ARRDC3",9.36339721945945,3.55540158082753,0.949827134550464,3.74320910773963,0.000181684908804752,0.00909984071137964
"C1orf63",44.497666032661,1.27741678359846,0.341976632102047,3.7353920229768,0.000187422986822686,0.00926790786534212
"KLHL23",84.2056662915383,-0.716768844485428,0.191781999039164,-3.73741460656615,0.000185922203827044,0.00926790786534212
"VANGL1",79.6666639542099,-0.777923608206133,0.20823087097298,-3.73587069280941,0.000187066782572076,0.00926790786534212
"RASA1",101.974988440566,-0.64276975222658,0.172366331848186,-3.72909108950992,0.000192171680617201,0.00946263085570775
"RNF169",67.0646436600445,0.944590394610113,0.25390211707105,3.72029349540944,0.000198991393630078,0.00975726707421431
"AMOTL2",219.438909895083,-0.70279342093018,0.189251796764419,-3.713536320107,0.000204383116843981,0.00993812905653856
"MTND2P28",28.7257879578205,1.40167580413209,0.37735593161988,3.71446606951454,0.00020363318896151,0.00993812905653856
"DGKD",100.720262864019,0.736025307143423,0.198915772919409,3.70018574364952,0.000215441720692178,0.0104323853961731
"APCDD1L-AS1",73.536827970426,-0.768574661908034,0.208135689247545,-3.69266157421917,0.000221919257361949,0.0107016435265039
"FAM111B",148.92264168579,0.799731074488144,0.21816379043434,3.66573698089847,0.000246627305164923,0.0118167642211383
"LRP10",196.134619066971,0.734205273454985,0.200313583410429,3.66527951302558,0.000247068592112918,0.0118167642211383
"SAMD9",48.0617801531519,1.06861511001856,0.291832172477144,3.66174538245008,0.000250502764580836,0.0119321112761565
"RND3",40.9571112154108,1.25291748438198,0.344111334222885,3.64102358677452,0.000271556253887647,0.0128823637514994
"STIP1",383.927869671473,-0.539550497097147,0.148382666788498,-3.63620973240907,0.000276679090098186,0.0130722468884447
"ALPK2",17.4612046019427,1.8586025326625,0.512773196967725,3.62460936658413,0.000289398537369235,0.0136180682705604
"MICAL2",164.577364059773,-0.655032734123497,0.18086849418133,-3.62159665832565,0.000292790369479677,0.0137223438226017
"AKAP17A",68.945195928506,0.857987930219018,0.237575198245777,3.6114372904002,0.000304504719499641,0.0142142803062432
"CCDC92",8.42699800138107,4.02997837521168,1.11677681867991,3.60857989510863,0.000307877702352414,0.0143144732527995
"TNFSF9",33.33526770437,1.16385892931067,0.322805283758587,3.60545191751282,0.000311610185027421,0.0144305192828175
"RP11-145M9.4",123.592659538717,0.634806614955733,0.176204350291707,3.60267277115922,0.000314961922658728,0.0144854519640539
"SOCS2",9.21531300794556,3.06597643871762,0.851090038904249,3.60241137666817,0.000315278903073666,0.0144854519640539
"NEAT1",543.105622971731,2.64479422338554,0.734762054780896,3.59952477972506,0.000318799254462318,0.0145058813194466
"SLC35E4",29.3712631459137,-1.03723717608738,0.288083857357811,-3.60046961881342,0.000317642944565702,0.0145058813194466
"TPST1",76.1153072159256,-0.928290426023264,0.257930646312124,-3.59899236207833,0.000319452570616777,0.0145058813194466
"CD40",15.6581581736087,1.90732199429191,0.530215325201061,3.59725927116241,0.000321587892064351,0.0145462430247712
"CCDC125",10.1941960560981,2.86780908846462,0.800751484408589,3.58139715542669,0.000341761669169499,0.0153990682594906
"TMEM70",60.5823967188231,0.902163938706712,0.252236901166381,3.57665327529387,0.000348021290218456,0.015620801757113
"GJC1",96.762739268807,-0.694228699154787,0.194220946919202,-3.57442752785875,0.000350995012799547,0.0156514247485669
"IFIH1",9.86697678349691,2.55496647111302,0.714848642764616,3.57413628321641,0.000351385885529095,0.0156514247485669
"DPAGT1",95.4382589739515,0.677236866583314,0.189824449196659,3.56770094394792,0.000360127185299461,0.0159797880321092
"SOCS1",15.0118815159409,2.10101634142105,0.589446031264159,3.56439136067317,0.0003647014637753,0.0161214624327945
"HNRNPU-AS1",14.5995293431949,1.9395279645263,0.544874872299293,3.55958415983063,0.00037144248713678,0.0163574861316461
"RP4-555D20.2",17.3608710730928,1.71134040267585,0.481779113873149,3.55212659369548,0.000382130964555481,0.0167649186329416
"KIAA1671",19.5530733302405,-1.35178679558543,0.381333629819249,-3.54489268682169,0.00039277296127174,0.01712440961884
"TRIP10",71.7114936539964,0.819161422913843,0.231103437073896,3.54456616173958,0.000393259792446368,0.01712440961884
"ETV6",134.98856123731,0.68307547536187,0.193018208670223,3.53891728696396,0.000401771720024406,0.0174300222032893
"RP11-725P16.2",18.6698059219439,1.59196449204249,0.450165952170029,3.5363947103694,0.000405628153685178,0.0175321501981705
"ACVR1B",33.7012616221995,1.25019625060245,0.354128453694293,3.53034679241478,0.000415015297456601,0.017871691960585
"OIP5-AS1",89.0258969695906,-0.949082964754361,0.269017292130458,-3.52796267198359,0.000418771206488794,0.0179013186070484
"RTP4",3.97540226992549,4.8088942932609,1.36297172653235,3.52824214886365,0.000418329285890257,0.0179013186070484
"HEG1",416.08046755145,0.625954284268349,0.17761618549398,3.52419619038359,0.00042476961334553,0.0180914649187676
"GRAMD1A",52.3092735366807,0.872062663184003,0.247551324817988,3.522754983538,0.000427085993428545,0.0181239765211313
"MAP1LC3B",60.331206002766,0.881395014178794,0.250908969224678,3.51280791955087,0.000443397896330294,0.0187480197470092
"IFIT5",50.0525757285751,0.905620167430756,0.257993461922869,3.51024464217432,0.000447694587721637,0.0187567255199099
"NKIRAS1",62.8303431618431,0.940595166785685,0.268087378135018,3.50853954158173,0.00045057424986937,0.0187567255199099
"PROCR",66.2975651551272,0.873992494829334,0.249148992410999,3.50791101489821,0.000451640091781893,0.0187567255199099
"STAT1",22.9880738648546,1.44477959592279,0.411503630566213,3.51097654699869,0.00044646378569525,0.0187567255199099
"TTC19",161.928825194526,-0.5306231163791,0.151258103776448,-3.5080640516513,0.000451380358886022,0.0187567255199099
"CDKN1A",186.987492588467,0.548478951902571,0.156567792920848,3.5031403436839,0.00045980713142268,0.0190281887365343
"TTC32",29.404585429144,1.34313747216197,0.384415738139291,3.49397108105727,0.000475892565327044,0.0196242623228502
"TRERF1",31.3948588771756,-1.06155032166293,0.304155407769197,-3.49015764489864,0.000482735691112383,0.0198363574481743
"FLNB",188.802029855396,0.710189983828447,0.203701219240834,3.48642971541961,0.00048951399545656,0.0200443099192213
"C1RL-AS1",12.2901455741204,2.45105270181055,0.703543327916408,3.48386887424476,0.000494221556538031,0.0201663131636322
"CNIH3",37.482579885042,-0.96374506450691,0.277030834554653,-3.478836809109,0.000503595157387345,0.020477196817806
"CTD-2228K2.7",10.0905506021116,2.35219235326144,0.676923261606219,3.47482866474421,0.00051117973398858,0.0207134288043289
"IRF2BP2",147.934088903778,-0.610161728738459,0.17567813407041,-3.47317969858395,0.000514330864166902,0.0207690006395424
"MYADM",120.921453994484,-0.600960303725494,0.173138315658332,-3.47098388615158,0.000518555116436755,0.0208049603312432
"MYEOV",18.3517695327742,-1.29332986139534,0.372624772833617,-3.47086387080559,0.000518786928568275,0.0208049603312432
"EPHA2",72.5414108362835,-0.796154276268428,0.229777560032963,-3.4648913329666,0.000530445768904166,0.0211996648051768
"GALNT6",90.5646108935992,-0.710385249215392,0.205114267084382,-3.46336341841665,0.000533467347852121,0.0212476585304923
"PLK3",16.4938459260602,-1.32344300006305,0.382896425102963,-3.45639946809941,0.000547443370337683,0.0217301501083019
"ETS2",120.656492730064,-0.584900239288549,0.169281703721815,-3.45518875595516,0.000549907692679729,0.0217539755036354
"ZNF224",9.21129187497878,2.74294279192584,0.794116996406728,3.45407893841498,0.000552175724922248,0.0217699010467657
"SAFB2",206.742095763952,0.638270042816765,0.184902115303171,3.45193478057424,0.00055658224241438,0.0218697466968883
"TUBB6",1370.97464301606,0.354600666519045,0.102892168754383,3.44633290183166,0.000568249869346623,0.0222532750848158
"HSPA1B",62.7072171162018,0.947070418447499,0.274966397617779,3.44431329301549,0.000572511892593959,0.022345196610607
"ADAM19",82.2219896784646,0.754638038761467,0.219474476435396,3.43838632636447,0.000585192173432277,0.0227639755465156
"TMEM41A",75.3869366339408,0.791661815091095,0.230444151514489,3.43537386342096,0.000591736860718203,0.0229420902477788
"OGFR",102.039520248902,0.677111715949037,0.197160895385085,3.43431041245038,0.000594063473414847,0.0229560289230174
"IKZF2",10.0801417132272,2.88697218764958,0.841850267668671,3.4293178947896,0.000605100340812793,0.0233053497600175
"PNISR",271.042794371111,0.630713928047747,0.184521743009389,3.41810085771656,0.000630597345406921,0.0242074704634828
"PTPN12",314.703362891986,0.489708585689095,0.143485764136368,3.41294196421938,0.00064265626519433,0.0245895036551404
"KLF3",40.1342677253582,1.18002332664095,0.346102847892588,3.40945858673538,0.000650919598124649,0.0248242866343616
"STX12",59.9430100915431,0.851499304351668,0.250232228867431,3.40283627015438,0.000666902322177503,0.0253509775238158
"PHAX",137.643726862112,-0.533484951012001,0.156844191254981,-3.40136887916184,0.000670492852449612,0.0254047129483343
"MAP3K13",219.838835237723,0.490560319787203,0.144271684267168,3.4002536414475,0.000673233717106067,0.0254260112576951
"SSFA2",77.3390988445154,-0.691656650517995,0.203611064310837,-3.39695022399223,0.000681413607081749,0.025651925144013
"SH3PXD2A",18.3573924173257,-1.39507200180492,0.411726024673659,-3.38835030627632,0.000703143981801495,0.0263848561659918
"STK3",61.4920559571185,0.877265403793329,0.258984401817065,3.38732911186285,0.000705766692420189,0.0263983887837936
"BCL9L",65.3405581092666,-0.889805809683386,0.262823040034194,-3.38557003818089,0.000710305808365241,0.0264832868486337
"CYR61",223.754970205163,-0.521202861005953,0.154345331380289,-3.37686184833002,0.000733178648981277,0.0271625232813064
"DTNBP1",70.4280236214436,0.835289609563871,0.247315077972214,3.37743099374521,0.00073166308781459,0.0271625232813064
"CMTM4",35.5401593703399,-1.0141436750763,0.300671327865771,-3.37293110811366,0.000743725583535899,0.0274660682274175
"GCLM",332.714016385236,0.488074782378805,0.145138842759162,3.36281296653783,0.000771526167387064,0.0281772816713157
"LAPTM4A",338.984315805579,0.399333641482894,0.118763971032074,3.3624140218,0.000772641828176607,0.0281772816713157
"MPP5",106.567610103188,0.645508113007449,0.191919564135163,3.36343048670556,0.000769802202740505,0.0281772816713157
"TIAM1",28.250929460197,1.29954089706948,0.386198494398653,3.36495588646193,0.000765558977969459,0.0281772816713157
"ANKRD20A19P",27.6503683822859,1.24113315348005,0.369294792263156,3.36081953897587,0.000777115818784752,0.0282521545333896
"TBL1X",205.253612758718,-0.639930447908178,0.190815904994865,-3.3536536062096,0.000797521338458902,0.0289039565832776
"TFAP2C",45.9557326283305,0.9761948789144,0.291603891442649,3.34767438831108,0.000814926978996932,0.0294433369810966
"SPRED1",63.440997537746,0.807007736723293,0.241196543329672,3.34585117009848,0.000820304126218512,0.0295461393610186
"SKAP2",51.5522879938587,-0.862764906170752,0.258039581852433,-3.34353706503891,0.000827176433225547,0.0297019968484373
"PVRL1",34.9402805549838,-0.931513942287201,0.279200143221103,-3.33636627668031,0.000848812522129287,0.030385405316714
"CDCA4",145.807516525637,-0.579878498183751,0.174105715673408,-3.33061149624462,0.000866554521797976,0.0304994606213404
"CHST2",29.2374558995296,1.176041918128,0.353312598123036,3.32861586135251,0.000872786938781596,0.0304994606213404
"KCTD10",108.119591368446,0.790940149193453,0.237259755959929,3.33364647532991,0.000857155265694583,0.0304994606213404
"RAB2B",50.7361073540248,0.903113361704144,0.27116786940932,3.33045859626135,0.000867030568561698,0.0304994606213404
"RGS2",9.98092707721914,2.30871299412304,0.693581150846842,3.32868474194284,0.00087257113233109,0.0304994606213404
"SLC15A3",5.73316322892399,4.31733913190286,1.29600217804772,3.3312745958548,0.000864492796274807,0.0304994606213404
"ZC3H15",692.78731744291,-0.400249874477652,0.120235028723776,-3.32889573634298,0.000871910383813206,0.0304994606213404
"ZNFX1",123.993199417842,0.785983246711631,0.236131862415146,3.32857767974482,0.000872906585049502,0.0304994606213404
"MT-TL2",11.0121951213075,2.49270610748967,0.749376417743956,3.32637383358568,0.000879838406381591,0.0306498931417109
"PRKAG2",21.1591874092919,-1.19182667573328,0.359683301630494,-3.31354463866007,0.000921214009791855,0.0319957365900921
"ICMT",180.42089549986,0.498329281508861,0.150703463473411,3.30668765019314,0.000944060953052317,0.0326627482046097
"RP11-304L19.5",159.44597985984,0.693869914027336,0.209875150823638,3.30610799470208,0.000946016186217486,0.0326627482046097
"GBP7",3.37148102270327,4.54365124062375,1.37501708325956,3.30443257465045,0.00095168864783191,0.0327616711510277
"ZNF281",79.2490953866011,-0.681298570648514,0.206396645960312,-3.30091880843607,0.000963687657506308,0.0330771616561724
"LMNA",723.701688666727,-0.558826856342518,0.169431199998252,-3.29825236643713,0.00097288651536043,0.0332949725344757
"STRBP",78.7870105589005,-0.7473396172239,0.226906971746522,-3.29359477794606,0.000989149872802035,0.0337525702210519
"TRAC",40.7124031168151,-0.841800515045074,0.255933026610155,-3.28914375059273,0.00100492684091185,0.0341909511179046
"KDM5D",7.80099828440212,3.28144455095218,0.999251123866761,3.28390378812296,0.00102379866899008,0.0347317746137043
"SCARF1",5.6061658369724,4.31222132330781,1.31415345724495,3.28136816863697,0.00103304803530083,0.0349439726723498
"MT-ND3",6012.44191925619,0.292348169931679,0.0893343240733672,3.27251784758099,0.00106594142463539,0.0359524174147254
"CXXC5",82.853683312629,-0.683167085439383,0.210489298118934,-3.24561434497905,0.00117197487809707,0.0394148323555988
"SAP30L",59.6823949754016,0.767986772024893,0.236702703229431,3.24452049573975,0.0011764855043733,0.0394528328621735
"PISD",54.3487387127265,0.917545329438433,0.283615260095171,3.23517616481757,0.00121567699767938,0.040650288145898
"ELFN2",44.0682921804082,0.931875564714086,0.288127975998224,3.23424187285385,0.00121966115870764,0.0406669877774804
"PMP22",63.80061235858,0.741605379222332,0.229417839609064,3.23255323337564,0.00122689274447485,0.0407915621880954
"CHI3L1",5.18034000119841,4.17591233050672,1.29516042205319,3.22424331333931,0.00126306033100385,0.0418747558602698
"PRNP",535.876500625614,0.366380342638597,0.113695911331379,3.22245838349227,0.00127095627287218,0.0420171663014683
"FERMT2",201.807791391556,0.475114237865005,0.14749971021644,3.22111980537335,0.00127690757527856,0.0420946649816407
"ZFP36L2",82.2629300622615,0.930942963027364,0.289345922891411,3.21740480641484,0.00129355945009454,0.0425234895284599
"EZH2",190.079708663019,0.571702651718383,0.177917712412691,3.21329812510339,0.00131220007250537,0.0430150978824093
"ZNF672",18.1433412127814,1.53954023545469,0.479504771229085,3.21068804280817,0.00132417599932929,0.04328608938984
"EGFR",152.132257894788,-0.699031319718319,0.218002857346814,-3.20652365856954,0.00134349257003196,0.0437134494165379
"PLAU",456.562211180035,-0.436760502682518,0.136221327248791,-3.20625640274985,0.00134474107459615,0.0437134494165379
"OTUD4",53.2751814310593,1.00557020994164,0.313784436250358,3.20465292019561,0.00135225436109861,0.04383557887228
"LAMB1",212.980960529416,0.611817365922351,0.191042684009283,3.20251659515328,0.00136232450625029,0.0438460065389763
"PSME2",88.9388975535466,0.617973886565637,0.192972257062178,3.20239756726542,0.0013628876055962,0.0438460065389763
"RALB",109.800259182188,0.64022242434528,0.199932380952582,3.20219476852587,0.00136384750416867,0.0438460065389763
"PA2G4",1306.6008936625,0.421218444845087,0.131673480494022,3.19896188104643,0.00137923404014301,0.0442188495837059
"SPR",65.6188068714267,0.792398705431023,0.247810833580518,3.19759509292622,0.00138578712267215,0.0443072211550246
"HES7",11.0649964817556,2.05127661989715,0.643075681461832,3.18979037620301,0.00142376025604508,0.0452732484687904
"LBR",182.049552560918,-0.578901938335768,0.181472730683207,-3.1900216421295,0.00142262139720967,0.0452732484687904
"RASSF4",33.4874036136051,-1.07657321837209,0.33845063984911,-3.180886934804,0.00146824920575337,0.0465610549759289
"MB21D1",15.639826544923,1.47348447352797,0.463871771198514,3.17649092920853,0.0014906845123,0.0468902648478196
"PPM1B",35.3676408383413,1.00268423846685,0.315641531935477,3.17665496146375,0.00148984172114706,0.0468902648478196
"SLC1A3",20.2994712894558,1.45109623766096,0.456795940807145,3.17668374000197,0.00148969390344772,0.0468902648478196
"KLF2",56.8660764885345,-0.939596299801955,0.296101885417937,-3.17321957769958,0.00150758459034295,0.0472943875518878
"KIF2A",133.822330830144,0.657483975383305,0.207279001154549,3.17197579938683,0.00151405623476483,0.0473700704013553
"ITGA2",334.353399949455,-0.567052967210178,0.179020979575403,-3.16752242421586,0.00153743852622857,0.0479730149761696
"HOMER3",72.3347121081253,-0.83332789634939,0.263396413390581,-3.16377844945701,0.00155735297760527,0.0484648246630761
"TRIM47",53.792577287862,0.852059297150088,0.269591552540929,3.16055636431979,0.00157468134985783,0.048873753597981
"PAPPA",49.9771624611213,-0.781778721138831,0.248093315885044,-3.15114785882048,0.00162630138198531,0.0503420082964685
"CALM2",1116.2925671181,-0.35185967359488,0.111739184088771,-3.14893720107483,0.00163865404744787,0.0503515703478835
"CTA-29F11.1",19.9413723574434,1.36440922296299,0.433165012885289,3.14986017424338,0.00163348621636228,0.0503515703478835
